Data,Produto,Quantidade Vendida,Preço Unitário,Total de Vendas,Lucro,Despesas,Promoções,Categoria
20/02/2023,Passeio Pão de Açúcar (Carro),2,1330.93,2661.86,1857.78,804.08,Não,Passeios Locais
20/02/2023,Aluguel Carro Executivo,3,1101.85,3305.55,2402.09,903.46,Não,Serviço Privado
20/02/2023,Tour Petrópolis (Carro),2,372.98,745.96,522.26,223.7,Sim,Viagens Longas
21/02/2023,Passeio Cristo Redentor (Carro),2,1413.63,2827.26,1814.06,1013.2,Sim,Passeios Locais
21/02/2023,Aluguel Van Corporativa,1,717.97,717.97,401.93,316.04,Não,Serviço Privado
21/02/2023,Aluguel Van Corporativa,2,868.87,1737.74,983.23,754.51,Não,Serviço Privado
21/02/2023,Tour Arraial do Cabo (Van),1,835.4,835.4,515.78,319.62,Sim,Viagens Longas
21/02/2023,Passeio Pão de Açúcar (Carro),1,726.96,726.96,418.02,308.94,Sim,Passeios Locais
22/02/2023,Aluguel Van Corporativa,2,788.27,1576.54,879.53,697.01,Sim,Serviço Privado
22/02/2023,Tour Petrópolis (Carro),1,772.1,772.1,568.3,203.8,Sim,Viagens Longas
22/02/2023,Aluguel Van Corporativa,2,296.36,592.72,417.51,175.21,Não,Serviço Privado
22/02/2023,Passeio Cristo Redentor (Carro),3,1123.6,3370.8,2068.81,1301.99,Não,Passeios Locais
22/02/2023,Passeio Cristo Redentor (Carro),2,1259.37,2518.74,1487.52,1031.22,Sim,Passeios Locais
22/02/2023,Tour Petrópolis (Carro),1,1412.57,1412.57,956.63,455.94,Não,Viagens Longas
23/02/2023,Translado Aeroporto Santos Dumont,3,1012.08,3036.24,1719.22,1317.02,Não,Translados
23/02/2023,Passeio Cristo Redentor (Carro),2,1046.83,2093.66,1270.39,823.27,Não,Passeios Locais
23/02/2023,Passeio Cristo Redentor (Carro),1,1216.35,1216.35,729.98,486.37,Não,Passeios Locais
23/02/2023,Tour Petrópolis (Carro),3,390.8,1172.4,770.85,401.55,Sim,Viagens Longas
23/02/2023,Passeio Pão de Açúcar (Carro),3,860.76,2582.28,1480.43,1101.85,Não,Passeios Locais
24/02/2023,Passeio Cristo Redentor (Carro),2,1151.11,2302.22,1643.92,658.3,Não,Passeios Locais
24/02/2023,Aluguel Van Corporativa,3,671.93,2015.79,1386.4,629.39,Não,Serviço Privado
24/02/2023,Tour Petrópolis (Carro),3,1228.35,3685.05,2741.79,943.26,Não,Viagens Longas
24/02/2023,Aluguel Van Corporativa,1,1132.43,1132.43,751.62,380.81,Não,Serviço Privado
24/02/2023,Tour Búzios (Van),2,570.62,1141.24,675.13,466.11,Sim,Viagens Longas
24/02/2023,Translado Aeroporto Santos Dumont,1,543.8,543.8,407.09,136.71,Não,Translados
24/02/2023,City Tour Completo (Van),3,1132.3,3396.9,2540.72,856.18,Não,City Tour
24/02/2023,City Tour Completo (Van),1,714.73,714.73,492.51,222.22,Não,City Tour
25/02/2023,Passeio Cristo Redentor (Carro),3,732.02,2196.06,1580.39,615.67,Sim,Passeios Locais
25/02/2023,Aluguel Van Corporativa,2,249.78,499.56,334.07,165.49,Sim,Serviço Privado
25/02/2023,Passeio Cristo Redentor (Carro),1,1282.11,1282.11,790.47,491.64,Não,Passeios Locais
25/02/2023,Tour Arraial do Cabo (Van),1,1002.87,1002.87,706.72,296.15,Não,Viagens Longas
25/02/2023,Aluguel Van Corporativa,1,684.13,684.13,497.92,186.21,Sim,Serviço Privado
25/02/2023,Tour Búzios (Van),1,681.47,681.47,489.33,192.14,Não,Viagens Longas
26/02/2023,Aluguel Carro Executivo,1,308.24,308.24,229.04,79.2,Sim,Serviço Privado
26/02/2023,City Tour Completo (Van),1,398.62,398.62,261.82,136.8,Sim,City Tour
26/02/2023,City Tour Completo (Van),3,352.29,1056.87,735.42,321.45,Sim,City Tour
27/02/2023,Tour Arraial do Cabo (Van),3,1397.84,4193.52,2715.42,1478.1,Não,Viagens Longas
27/02/2023,Aluguel Carro Executivo,2,769.34,1538.68,904.64,634.04,Não,Serviço Privado
27/02/2023,City Tour Completo (Van),3,600.7,1802.1,1055.73,746.37,Sim,City Tour
27/02/2023,City Tour Completo (Van),3,976.55,2929.65,1922.37,1007.28,Sim,City Tour
27/02/2023,City Tour Completo (Van),2,327.64,655.28,419.23,236.05,Não,City Tour
28/02/2023,Aluguel Carro Executivo,3,1449.17,4347.51,2784.7,1562.81,Não,Serviço Privado
28/02/2023,Aluguel Carro Executivo,1,1334.22,1334.22,862.68,471.54,Não,Serviço Privado
28/02/2023,Tour Arraial do Cabo (Van),3,1445.0,4335.0,2750.98,1584.02,Não,Viagens Longas
28/02/2023,Tour Arraial do Cabo (Van),1,1070.54,1070.54,758.28,312.26,Não,Viagens Longas
28/02/2023,Aluguel Carro Executivo,2,515.12,1030.24,754.27,275.97,Não,Serviço Privado
28/02/2023,Aluguel Van Corporativa,1,1002.51,1002.51,687.0,315.51,Sim,Serviço Privado
01/03/2023,Translado Aeroporto Santos Dumont,1,658.99,658.99,393.86,265.13,Não,Translados
01/03/2023,Passeio Cristo Redentor (Carro),1,506.09,506.09,333.51,172.58,Sim,Passeios Locais
01/03/2023,Tour Búzios (Van),3,451.07,1353.21,805.91,547.3,Não,Viagens Longas
01/03/2023,Translado Aeroporto Galeão,3,530.05,1590.15,1027.8,562.35,Não,Translados
01/03/2023,Passeio Cristo Redentor (Carro),3,1040.14,3120.42,2099.29,1021.13,Sim,Passeios Locais
01/03/2023,Aluguel Carro Executivo,2,584.72,1169.44,674.33,495.11,Sim,Serviço Privado
01/03/2023,Tour Arraial do Cabo (Van),1,645.75,645.75,403.35,242.4,Sim,Viagens Longas
02/03/2023,Passeio Cristo Redentor (Carro),2,471.69,943.38,682.19,261.19,Não,Passeios Locais
02/03/2023,Tour Petrópolis (Carro),1,484.99,484.99,344.66,140.33,Não,Viagens Longas
02/03/2023,Tour Búzios (Van),3,215.97,647.91,373.5,274.41,Não,Viagens Longas
03/03/2023,Tour Petrópolis (Carro),3,604.1,1812.3,1140.42,671.88,Sim,Viagens Longas
03/03/2023,Aluguel Van Corporativa,3,1239.67,3719.01,2369.33,1349.68,Sim,Serviço Privado
03/03/2023,Translado Aeroporto Santos Dumont,2,966.4,1932.8,1180.62,752.18,Não,Translados
03/03/2023,Aluguel Carro Executivo,3,526.14,1578.42,1035.39,543.03,Não,Serviço Privado
03/03/2023,Passeio Pão de Açúcar (Carro),2,159.83,319.66,221.07,98.59,Sim,Passeios Locais
04/03/2023,Translado Aeroporto Santos Dumont,2,211.31,422.62,256.5,166.12,Não,Translados
04/03/2023,Translado Aeroporto Galeão,2,1267.45,2534.9,1759.43,775.47,Não,Translados
04/03/2023,Tour Arraial do Cabo (Van),2,1286.69,2573.38,1874.84,698.54,Não,Viagens Longas
05/03/2023,Translado Aeroporto Santos Dumont,3,173.99,521.97,340.72,181.25,Não,Translados
05/03/2023,Translado Aeroporto Galeão,3,1075.36,3226.08,1976.01,1250.07,Não,Translados
05/03/2023,Translado Aeroporto Galeão,3,827.3,2481.9,1637.6,844.3,Não,Translados
05/03/2023,Passeio Pão de Açúcar (Carro),1,1063.01,1063.01,605.17,457.84,Não,Passeios Locais
05/03/2023,Aluguel Carro Executivo,1,520.08,520.08,313.17,206.91,Não,Serviço Privado
06/03/2023,Tour Arraial do Cabo (Van),2,754.76,1509.52,845.93,663.59,Não,Viagens Longas
06/03/2023,Aluguel Van Corporativa,2,417.57,835.14,603.74,231.4,Não,Serviço Privado
06/03/2023,Passeio Cristo Redentor (Carro),3,988.65,2965.95,1876.74,1089.21,Não,Passeios Locais
06/03/2023,Tour Arraial do Cabo (Van),3,1474.15,4422.45,3001.01,1421.44,Não,Viagens Longas
06/03/2023,Tour Búzios (Van),2,397.22,794.44,517.91,276.53,Não,Viagens Longas
06/03/2023,City Tour Completo (Van),1,271.19,271.19,198.4,72.79,Sim,City Tour
07/03/2023,Aluguel Carro Executivo,1,700.49,700.49,459.2,241.29,Não,Serviço Privado
07/03/2023,Aluguel Carro Executivo,3,516.11,1548.33,954.41,593.92,Sim,Serviço Privado
07/03/2023,City Tour Completo (Van),2,329.01,658.02,483.98,174.04,Não,City Tour
07/03/2023,Translado Aeroporto Galeão,3,1302.02,3906.06,2621.77,1284.29,Sim,Translados
08/03/2023,Translado Aeroporto Galeão,1,533.86,533.86,314.14,219.72,Não,Translados
08/03/2023,Tour Búzios (Van),2,378.56,757.12,427.82,329.3,Sim,Viagens Longas
08/03/2023,Tour Arraial do Cabo (Van),1,1222.47,1222.47,813.95,408.52,Não,Viagens Longas
08/03/2023,Translado Aeroporto Santos Dumont,3,939.09,2817.27,1896.5,920.77,Sim,Translados
08/03/2023,Translado Aeroporto Galeão,1,357.32,357.32,237.33,119.99,Sim,Translados
08/03/2023,Passeio Cristo Redentor (Carro),1,1345.55,1345.55,959.83,385.72,Sim,Passeios Locais
09/03/2023,Passeio Cristo Redentor (Carro),1,386.31,386.31,281.15,105.16,Não,Passeios Locais
09/03/2023,Translado Aeroporto Galeão,2,633.79,1267.58,766.76,500.82,Não,Translados
09/03/2023,Passeio Cristo Redentor (Carro),2,1147.26,2294.52,1692.78,601.74,Sim,Passeios Locais
09/03/2023,City Tour Completo (Van),1,488.03,488.03,339.47,148.56,Não,City Tour
10/03/2023,Tour Petrópolis (Carro),2,1041.92,2083.84,1266.49,817.35,Sim,Viagens Longas
10/03/2023,Passeio Pão de Açúcar (Carro),1,905.67,905.67,649.74,255.93,Sim,Passeios Locais
10/03/2023,Tour Búzios (Van),2,319.49,638.98,449.22,189.76,Não,Viagens Longas
10/03/2023,Passeio Pão de Açúcar (Carro),3,174.33,522.99,346.37,176.62,Sim,Passeios Locais
10/03/2023,Passeio Pão de Açúcar (Carro),3,865.23,2595.69,1875.34,720.35,Não,Passeios Locais
10/03/2023,Translado Aeroporto Santos Dumont,3,1421.85,4265.55,2748.08,1517.47,Sim,Translados
10/03/2023,Passeio Cristo Redentor (Carro),2,1288.52,2577.04,1674.07,902.97,Sim,Passeios Locais
11/03/2023,Aluguel Carro Executivo,3,839.86,2519.58,1756.02,763.56,Não,Serviço Privado
11/03/2023,Tour Arraial do Cabo (Van),3,371.31,1113.93,753.05,360.88,Sim,Viagens Longas
11/03/2023,Tour Búzios (Van),3,307.49,922.47,537.53,384.94,Sim,Viagens Longas
11/03/2023,City Tour Completo (Van),3,185.33,555.99,358.45,197.54,Sim,City Tour
11/03/2023,Translado Aeroporto Galeão,2,539.39,1078.78,682.42,396.36,Não,Translados
12/03/2023,Tour Arraial do Cabo (Van),2,228.14,456.28,269.91,186.37,Sim,Viagens Longas
12/03/2023,Passeio Pão de Açúcar (Carro),3,303.7,911.1,672.72,238.38,Não,Passeios Locais
12/03/2023,Passeio Pão de Açúcar (Carro),3,371.55,1114.65,808.41,306.24,Não,Passeios Locais
12/03/2023,Aluguel Carro Executivo,2,957.44,1914.88,1178.36,736.52,Não,Serviço Privado
12/03/2023,Passeio Cristo Redentor (Carro),1,550.82,550.82,391.3,159.52,Não,Passeios Locais
12/03/2023,Translado Aeroporto Galeão,3,1218.42,3655.26,2252.07,1403.19,Sim,Translados
12/03/2023,Tour Arraial do Cabo (Van),1,1437.97,1437.97,1038.23,399.74,Não,Viagens Longas
12/03/2023,Aluguel Van Corporativa,3,608.67,1826.01,1245.95,580.06,Sim,Serviço Privado
13/03/2023,Tour Búzios (Van),2,1251.74,2503.48,1638.41,865.07,Não,Viagens Longas
13/03/2023,Aluguel Van Corporativa,2,1036.16,2072.32,1322.98,749.34,Sim,Serviço Privado
13/03/2023,Passeio Cristo Redentor (Carro),3,1322.47,3967.41,2535.21,1432.2,Sim,Passeios Locais
14/03/2023,Aluguel Van Corporativa,2,468.35,936.7,696.62,240.08,Não,Serviço Privado
14/03/2023,Aluguel Carro Executivo,2,743.2,1486.4,926.9,559.5,Não,Serviço Privado
14/03/2023,Passeio Cristo Redentor (Carro),2,1249.39,2498.78,1660.12,838.66,Sim,Passeios Locais
14/03/2023,Tour Petrópolis (Carro),3,1226.25,3678.75,2449.39,1229.36,Sim,Viagens Longas
14/03/2023,Tour Búzios (Van),3,810.86,2432.58,1594.59,837.99,Sim,Viagens Longas
14/03/2023,Translado Aeroporto Galeão,3,741.83,2225.49,1531.76,693.73,Não,Translados
14/03/2023,Translado Aeroporto Galeão,1,257.52,257.52,192.85,64.67,Não,Translados
14/03/2023,Aluguel Carro Executivo,1,744.12,744.12,454.89,289.23,Não,Serviço Privado
15/03/2023,Passeio Cristo Redentor (Carro),1,1168.45,1168.45,717.28,451.17,Não,Passeios Locais
15/03/2023,Aluguel Carro Executivo,3,1035.24,3105.72,2038.85,1066.87,Não,Serviço Privado
15/03/2023,Translado Aeroporto Galeão,2,1091.05,2182.1,1518.84,663.26,Não,Translados
15/03/2023,Aluguel Van Corporativa,1,1396.59,1396.59,884.5,512.09,Sim,Serviço Privado
15/03/2023,Aluguel Carro Executivo,2,226.89,453.78,273.99,179.79,Não,Serviço Privado
15/03/2023,Tour Petrópolis (Carro),1,965.49,965.49,695.61,269.88,Não,Viagens Longas
15/03/2023,Translado Aeroporto Galeão,3,1002.62,3007.86,2215.27,792.59,Não,Translados
16/03/2023,Aluguel Carro Executivo,2,246.92,493.84,366.54,127.3,Não,Serviço Privado
16/03/2023,Translado Aeroporto Galeão,3,1351.87,4055.61,2423.47,1632.14,Não,Translados
16/03/2023,Translado Aeroporto Santos Dumont,1,180.83,180.83,103.82,77.01,Não,Translados
16/03/2023,Passeio Pão de Açúcar (Carro),1,1015.73,1015.73,725.46,290.27,Não,Passeios Locais
16/03/2023,Tour Arraial do Cabo (Van),2,1326.29,2652.58,1918.6,733.98,Sim,Viagens Longas
16/03/2023,Aluguel Carro Executivo,2,1100.3,2200.6,1560.87,639.73,Não,Serviço Privado
16/03/2023,Translado Aeroporto Santos Dumont,1,1412.0,1412.0,1020.0,392.0,Sim,Translados
17/03/2023,Passeio Pão de Açúcar (Carro),1,340.5,340.5,189.69,150.81,Sim,Passeios Locais
17/03/2023,Passeio Pão de Açúcar (Carro),3,1388.16,4164.48,2809.09,1355.39,Não,Passeios Locais
17/03/2023,City Tour Completo (Van),3,916.35,2749.05,1790.72,958.33,Não,City Tour
17/03/2023,City Tour Completo (Van),3,693.8,2081.4,1146.48,934.92,Não,City Tour
17/03/2023,Tour Petrópolis (Carro),1,180.08,180.08,117.91,62.17,Não,Viagens Longas
17/03/2023,Tour Petrópolis (Carro),2,726.69,1453.38,902.95,550.43,Sim,Viagens Longas
17/03/2023,Tour Petrópolis (Carro),1,1367.79,1367.79,925.08,442.71,Não,Viagens Longas
17/03/2023,Tour Petrópolis (Carro),1,1191.8,1191.8,757.24,434.56,Não,Viagens Longas
18/03/2023,Passeio Cristo Redentor (Carro),2,530.68,1061.36,707.49,353.87,Não,Passeios Locais
18/03/2023,Translado Aeroporto Galeão,3,1192.51,3577.53,2476.46,1101.07,Não,Translados
18/03/2023,Tour Petrópolis (Carro),1,195.17,195.17,131.84,63.33,Não,Viagens Longas
18/03/2023,Tour Petrópolis (Carro),1,539.61,539.61,357.74,181.87,Sim,Viagens Longas
18/03/2023,Tour Arraial do Cabo (Van),3,964.45,2893.35,1600.01,1293.34,Não,Viagens Longas
18/03/2023,Translado Aeroporto Santos Dumont,3,222.66,667.98,449.74,218.24,Não,Translados
19/03/2023,Tour Arraial do Cabo (Van),1,1464.63,1464.63,849.89,614.74,Sim,Viagens Longas
19/03/2023,Aluguel Van Corporativa,1,989.36,989.36,549.88,439.48,Não,Serviço Privado
19/03/2023,City Tour Completo (Van),1,531.66,531.66,298.78,232.88,Não,City Tour
19/03/2023,Aluguel Van Corporativa,2,537.29,1074.58,750.3,324.28,Sim,Serviço Privado
19/03/2023,Passeio Pão de Açúcar (Carro),3,1152.9,3458.7,2303.75,1154.95,Sim,Passeios Locais
20/03/2023,Translado Aeroporto Santos Dumont,3,1132.61,3397.83,2404.75,993.08,Sim,Translados
20/03/2023,City Tour Completo (Van),2,592.66,1185.32,685.43,499.89,Não,City Tour
20/03/2023,Tour Petrópolis (Carro),3,404.09,1212.27,672.14,540.13,Sim,Viagens Longas
20/03/2023,Aluguel Carro Executivo,1,293.43,293.43,198.75,94.68,Não,Serviço Privado
20/03/2023,Aluguel Carro Executivo,1,617.27,617.27,433.77,183.5,Não,Serviço Privado
20/03/2023,Translado Aeroporto Santos Dumont,1,425.65,425.65,284.19,141.46,Sim,Translados
20/03/2023,Translado Aeroporto Santos Dumont,3,1451.81,4355.43,2408.69,1946.74,Sim,Translados
21/03/2023,Tour Búzios (Van),3,215.1,645.3,437.32,207.98,Sim,Viagens Longas
21/03/2023,City Tour Completo (Van),3,314.98,944.94,667.11,277.83,Sim,City Tour
21/03/2023,Tour Petrópolis (Carro),3,714.69,2144.07,1548.51,595.56,Sim,Viagens Longas
21/03/2023,Tour Petrópolis (Carro),2,1319.46,2638.92,1733.98,904.94,Sim,Viagens Longas
21/03/2023,Aluguel Van Corporativa,3,494.1,1482.3,889.84,592.46,Sim,Serviço Privado
21/03/2023,Passeio Pão de Açúcar (Carro),3,875.15,2625.45,1798.66,826.79,Sim,Passeios Locais
21/03/2023,Translado Aeroporto Santos Dumont,1,670.57,670.57,476.28,194.29,Sim,Translados
22/03/2023,Tour Arraial do Cabo (Van),1,433.42,433.42,258.76,174.66,Não,Viagens Longas
22/03/2023,Aluguel Carro Executivo,1,398.83,398.83,222.61,176.22,Sim,Serviço Privado
22/03/2023,Tour Búzios (Van),2,344.81,689.62,436.06,253.56,Sim,Viagens Longas
22/03/2023,Translado Aeroporto Galeão,3,944.39,2833.17,1903.22,929.95,Não,Translados
22/03/2023,Tour Búzios (Van),2,278.18,556.36,317.91,238.45,Não,Viagens Longas
22/03/2023,Tour Arraial do Cabo (Van),3,1183.67,3551.01,2536.63,1014.38,Não,Viagens Longas
22/03/2023,Passeio Pão de Açúcar (Carro),1,743.0,743.0,469.98,273.02,Não,Passeios Locais
23/03/2023,Passeio Cristo Redentor (Carro),1,691.37,691.37,435.64,255.73,Sim,Passeios Locais
23/03/2023,Translado Aeroporto Santos Dumont,1,1285.05,1285.05,794.4,490.65,Sim,Translados
23/03/2023,Tour Petrópolis (Carro),3,1047.91,3143.73,1884.01,1259.72,Não,Viagens Longas
23/03/2023,Aluguel Carro Executivo,3,586.89,1760.67,1312.24,448.43,Não,Serviço Privado
23/03/2023,Tour Petrópolis (Carro),2,1454.55,2909.1,1838.95,1070.15,Não,Viagens Longas
23/03/2023,City Tour Completo (Van),2,421.03,842.06,507.83,334.23,Não,City Tour
23/03/2023,City Tour Completo (Van),1,209.58,209.58,130.87,78.71,Sim,City Tour
24/03/2023,Translado Aeroporto Galeão,1,495.65,495.65,359.18,136.47,Sim,Translados
24/03/2023,Tour Búzios (Van),2,761.74,1523.48,1001.78,521.7,Sim,Viagens Longas
24/03/2023,Tour Arraial do Cabo (Van),3,1163.29,3489.87,2166.08,1323.79,Não,Viagens Longas
24/03/2023,Aluguel Carro Executivo,1,518.94,518.94,291.96,226.98,Não,Serviço Privado
25/03/2023,Passeio Cristo Redentor (Carro),1,1178.6,1178.6,778.18,400.42,Sim,Passeios Locais
25/03/2023,Aluguel Carro Executivo,2,366.52,733.04,440.26,292.78,Não,Serviço Privado
25/03/2023,Passeio Cristo Redentor (Carro),1,890.25,890.25,507.89,382.36,Sim,Passeios Locais
25/03/2023,Translado Aeroporto Santos Dumont,3,307.99,923.97,647.95,276.02,Não,Translados
25/03/2023,Aluguel Van Corporativa,3,1048.91,3146.73,2222.52,924.21,Não,Serviço Privado
25/03/2023,Tour Arraial do Cabo (Van),3,1138.66,3415.98,2272.27,1143.71,Não,Viagens Longas
25/03/2023,Tour Búzios (Van),2,1000.67,2001.34,1175.64,825.7,Não,Viagens Longas
26/03/2023,Translado Aeroporto Galeão,2,859.15,1718.3,1094.39,623.91,Não,Translados
26/03/2023,Tour Búzios (Van),2,1072.56,2145.12,1400.43,744.69,Sim,Viagens Longas
26/03/2023,Tour Petrópolis (Carro),3,624.74,1874.22,1206.93,667.29,Sim,Viagens Longas
26/03/2023,Passeio Pão de Açúcar (Carro),2,759.82,1519.64,881.89,637.75,Sim,Passeios Locais
26/03/2023,Translado Aeroporto Galeão,3,507.9,1523.7,936.6,587.1,Não,Translados
26/03/2023,Tour Búzios (Van),3,300.24,900.72,534.44,366.28,Não,Viagens Longas
26/03/2023,Passeio Cristo Redentor (Carro),2,767.45,1534.9,1013.84,521.06,Não,Passeios Locais
27/03/2023,Passeio Pão de Açúcar (Carro),2,1087.4,2174.8,1346.71,828.09,Não,Passeios Locais
27/03/2023,Tour Búzios (Van),1,1157.49,1157.49,731.4,426.09,Sim,Viagens Longas
27/03/2023,City Tour Completo (Van),2,1243.47,2486.94,1409.98,1076.96,Não,City Tour
27/03/2023,Translado Aeroporto Galeão,1,1275.34,1275.34,791.31,484.03,Sim,Translados
27/03/2023,Tour Búzios (Van),1,1256.33,1256.33,870.61,385.72,Sim,Viagens Longas
27/03/2023,Aluguel Carro Executivo,1,1165.12,1165.12,869.34,295.78,Sim,Serviço Privado
27/03/2023,Translado Aeroporto Galeão,3,724.04,2172.12,1303.61,868.51,Não,Translados
28/03/2023,Tour Arraial do Cabo (Van),2,1497.35,2994.7,2209.61,785.09,Não,Viagens Longas
28/03/2023,Tour Búzios (Van),3,529.03,1587.09,949.61,637.48,Não,Viagens Longas
28/03/2023,Tour Petrópolis (Carro),2,1460.9,2921.8,1748.95,1172.85,Não,Viagens Longas
28/03/2023,Translado Aeroporto Santos Dumont,1,1227.16,1227.16,812.83,414.33,Sim,Translados
28/03/2023,Tour Petrópolis (Carro),1,675.39,675.39,412.8,262.59,Não,Viagens Longas
28/03/2023,Tour Arraial do Cabo (Van),2,475.24,950.48,708.39,242.09,Não,Viagens Longas
28/03/2023,Tour Búzios (Van),3,194.4,583.2,392.49,190.71,Sim,Viagens Longas
28/03/2023,City Tour Completo (Van),2,370.75,741.5,463.25,278.25,Sim,City Tour
29/03/2023,Aluguel Van Corporativa,3,427.95,1283.85,766.41,517.44,Sim,Serviço Privado
29/03/2023,Tour Arraial do Cabo (Van),2,1124.8,2249.6,1587.81,661.79,Não,Viagens Longas
29/03/2023,Tour Petrópolis (Carro),1,757.53,757.53,553.13,204.4,Não,Viagens Longas
29/03/2023,Passeio Cristo Redentor (Carro),3,728.74,2186.22,1219.4,966.82,Não,Passeios Locais
29/03/2023,Passeio Cristo Redentor (Carro),1,1116.22,1116.22,761.4,354.82,Não,Passeios Locais
29/03/2023,City Tour Completo (Van),1,733.0,733.0,479.72,253.28,Não,City Tour
29/03/2023,Passeio Cristo Redentor (Carro),2,478.89,957.78,549.36,408.42,Não,Passeios Locais
29/03/2023,Passeio Cristo Redentor (Carro),3,737.84,2213.52,1441.52,772.0,Não,Passeios Locais
30/03/2023,Tour Búzios (Van),2,978.15,1956.3,1461.56,494.74,Não,Viagens Longas
30/03/2023,Passeio Pão de Açúcar (Carro),3,810.96,2432.88,1707.9,724.98,Não,Passeios Locais
30/03/2023,Aluguel Carro Executivo,2,1312.18,2624.36,1556.87,1067.49,Não,Serviço Privado
30/03/2023,Tour Petrópolis (Carro),3,1101.52,3304.56,2333.17,971.39,Não,Viagens Longas
30/03/2023,Passeio Pão de Açúcar (Carro),1,484.54,484.54,292.2,192.34,Não,Passeios Locais
30/03/2023,Passeio Cristo Redentor (Carro),3,828.37,2485.11,1787.75,697.36,Sim,Passeios Locais
30/03/2023,Translado Aeroporto Galeão,1,261.08,261.08,158.71,102.37,Sim,Translados
30/03/2023,Aluguel Carro Executivo,3,608.38,1825.14,1205.73,619.41,Sim,Serviço Privado
31/03/2023,Translado Aeroporto Santos Dumont,2,605.69,1211.38,764.81,446.57,Sim,Translados
31/03/2023,Aluguel Van Corporativa,3,1047.54,3142.62,2284.33,858.29,Sim,Serviço Privado
31/03/2023,Tour Petrópolis (Carro),1,1244.28,1244.28,744.9,499.38,Sim,Viagens Longas
31/03/2023,Translado Aeroporto Santos Dumont,2,1411.27,2822.54,1772.44,1050.1,Sim,Translados
31/03/2023,Tour Petrópolis (Carro),2,1303.59,2607.18,1484.56,1122.62,Não,Viagens Longas
01/04/2023,Aluguel Carro Executivo,3,1376.41,4129.23,3010.83,1118.4,Sim,Serviço Privado
01/04/2023,Aluguel Van Corporativa,2,274.98,549.96,409.54,140.42,Não,Serviço Privado
01/04/2023,Passeio Pão de Açúcar (Carro),2,1414.81,2829.62,1558.11,1271.51,Não,Passeios Locais
02/04/2023,Translado Aeroporto Santos Dumont,3,1295.84,3887.52,2516.02,1371.5,Não,Translados
